cape,cin,dewpoint_2m,temp_2m,tcwv,surface_pressure,shear_0_1km,shear_0_3km
-0.5978843584769442,-0.18395798792110907,-0.3084233622862825,-0.7539085839204464,-0.0834066684587338,0.29466969805352144,1.1285056390638262,1.6747812137570588
-0.5915688437748359,3.7123183030516915,0.5478850180855593,0.6290527141407458,-0.19546612655839152,0.4744108591988779,-0.9774540421765572,-1.223546327812581
0.19784657341500314,-0.7980410687864475,1.0572406889048696,0.3267536883782044,1.3603810158550549,0.9694782238611375,0.5384219309794512,0.07989969750801902
-0.6000816685504378,-0.18395798792110907,-0.17676847709276047,-0.95979078885053,-0.543419798810931,0.8345224061821175,0.9016272730945698,0.8886447441403014
-0.02631263953330497,-0.18395798792110907,-0.6934689541235963,0.6748542677194078,-0.4658685055474153,-4.028935546509076,-1.3849465493653548,-1.23700429468443
1.7523281967383546,-1.0799394276819356,1.0951241573825463,0.6594591561023522,0.6303524319547198,0.09211822188492791,0.7866703200299796,0.1318139913858356
0.39024778165666424,-0.9964887882503036,1.5983863971793695,0.4902445104653128,2.562658083740007,0.8789802584342148,1.05980378157561,1.0426180368337772
-0.5933935727912228,-0.18395798792110907,0.1450137143718628,-1.0860328971462396,-0.5645172076444018,1.0199229098836504,0.5132783400427865,-1.3685907557604111
0.9992372580187948,-0.28524340996314096,0.5137097062904842,0.4477983017262654,-0.2983364378471767,-0.8757765422838493,-0.497421439742302,0.5486242427587769
-0.599970522450393,-0.18395798792110907,0.1848074453829867,-0.8119143819647658,-0.3480955814014083,-0.02067858352276868,0.6699806298277998,-1.2438797132938855
-0.5291669381021399,-0.18395798792110907,0.3638153892601346,-0.07882636040502605,0.12731611778550464,0.3154120348475185,-0.3238991136244408,-0.9482317523909835
-0.4036139778802506,-0.18395798792110907,0.5614049777809058,-0.3981433443083583,0.9767836656168308,0.5889628703278333,2.022519964126569,2.9292633895538818
4.058494035749829,0.615672735359003,1.2397065144268133,1.1563352870249028,0.6755083594390275,-0.07218669607241757,0.23393483555362507,0.08599926555502566
-0.5872703891665833,-0.18395798792110907,-0.7944370550898263,-0.5708668472940144,0.16626129360527947,-0.47344070672315425,0.33099206974718126,-0.8525030893660125
-0.6000816685504378,-0.18395798792110907,-0.8919932432957648,-0.6047218381185581,-2.073435928430787,0.8181920015889369,-0.7899693159315527,-1.098425003120354
-0.5987950986437809,-0.18395798792110907,-0.21112255677197309,-0.9884208717793992,-0.3135594941107685,0.19567167976264035,-0.3014510047514692,-0.5511418609456044
-0.5209453432911254,-0.18395798792110907,-0.1432571602959362,-1.1759967100109967,0.3549014072645118,0.00612418057293374,1.6466478449685458,-0.08450796552813829
0.5682943502665667,1.194401899311618,1.3356537916754287,1.3348484046357765,0.5678553305871241,0.9201374408079698,0.282817826749812,-0.7274357005646147
-0.5154006479347486,-0.18395798792110907,-0.008236331226617693,-0.6535552637500093,-0.01758945428738307,0.18898938712153718,1.078423345881027,3.155699093822435
0.5705235544383339,0.020855255509156588,1.2385317540452758,0.9705412904156496,1.5091465348519715,0.16165306992398457,-0.20661468154746682,-1.2510315485403614
0.40722468397812017,-0.18395798792110907,0.27869123048316236,2.230385556257254,-0.18825149617265924,-1.7449161468150014,-1.4730269734990544,-0.6731049143250273
0.3253152031172019,-0.41139279392312733,0.22972926084221337,0.20104887386401185,0.11830780210851677,-0.4117546087961423,0.4239684332563485,1.2126494736783526
-0.5449914169508151,0.29459419105986073,-0.3026210675322539,-1.4791565023418707,-0.45390572825651354,0.16647344622345878,0.6390640726969116,-0.7346973553496567
-0.6000816685504378,-0.18395798792110907,-1.2143883532203112,-0.18547369344454426,-0.9335164327434893,-3.8725051363997265,-1.4636749548501866,0.23542243477976935
-0.5789929041767283,-0.16764446735708374,0.2466560256440186,0.14276346374972448,0.19431538253055872,0.7191240694433306,1.976156188674946,2.5116621665552668
-0.6000816685504378,-0.18395798792110907,-0.5249929924496236,0.7595822075092863,-0.7985180134542528,0.30530028364831613,-0.2804617928903855,0.8406099355931705
-0.6000816685504378,-0.18395798792110907,-2.123979778375617,-3.045674900452573,-1.600091820517338,-0.23831305392918267,0.9617574397214665,-0.8813012900582239
1.347098214365611,-1.1831535101278532,1.5303626634345167,0.8188215882152288,1.941626795429499,0.8938755891672465,-0.30882225150067144,-0.3768200977255226
-0.3921127576438122,-0.18395798792110907,-0.12059450023992839,1.9692936739825297,-1.094894258508534,-1.8970634134032913,-1.4369486764249029,-1.1681925194525544
4.8744803778871075,0.10200802349459989,1.3441171740763314,1.5078844152290436,1.1387737909197728,-0.09143140450466958,0.33126369580496207,0.4026105887068768
-0.4448766201903038,-0.18395798792110907,0.7076881835514858,0.06422536762639021,0.8144159223578358,0.5820524377397321,-0.2055813831809172,-1.4263610310257686
-0.5989528107691137,-0.18395798792110907,-1.2002707980265304,0.8681155513736859,-0.5285411194861346,-0.045545837745552445,0.5219494560137841,1.971218219229525
0.4908320423282002,3.8306957644233233,0.29537282790099456,0.8979846995537853,0.17782916761115317,0.07533889675088026,-0.11143997837844037,-0.9382418728475211
-0.2527948059725485,0.7845828679880898,0.12846491595367315,0.42799518806501,-0.1639310383058275,-1.7040717369492275,-1.4467054507673303,-0.5903201592587685
1.1899787046349506,-0.4914429534284003,1.6958506476163182,0.9990014130666953,1.1444899162475028,1.007196748485382,-1.1505770878022283,-0.18179607746355164
-0.5989702075499902,-0.18395798792110907,0.7779337467135943,0.9597076933517956,-0.35241026544152987,0.4298131792373302,0.00349848220716357,-0.8138888215475035
0.6916459834499337,-1.1909938684047785,1.0135906792500124,-0.009109750959698397,1.5692994796825148,0.9857644723355443,-0.45269443657591196,-0.9859698651968901
0.45853564349671677,3.8660676695713683,0.1053476747065582,1.076163379198619,-0.527648930582923,-1.2555486011511277,-1.4212900193974147,-0.5001656938266512
-0.6000816685504378,-0.18395798792110907,-1.4135459914677433,-2.3947818622841788,-1.3226103513904524,0.0016202564580051623,1.0503128818297958,-0.6445649111751414
-0.6000816685504378,-0.18395798792110907,-1.0434862559757718,-1.906370849715166,-1.326680630851183,0.11226077139891405,0.6611236571440696,-1.0086052090992104
0.6967642613569948,0.5633147104345938,1.3316085298398737,1.485663479551007,0.6705275254130502,0.9048447050059737,0.4019294635393593,-0.794755400420128
1.4439680811035316,-0.2429616106210996,0.347389174533941,-0.45063365720782095,0.8305910013557034,-0.26234502157182854,-0.35479026936523606,1.0375944969948456
0.666514158876118,-0.3040235296108143,0.9121118129005055,0.10842600503974593,1.3311927434209239,0.9070598702977932,1.862296920440752,1.6975248014906836
-0.3714131254312378,-1.4370467005209067,1.0541863119128816,-0.08064109756501374,1.928129612781956,0.1636584936516284,-0.4590185994920797,0.27886459155856386
3.6802261642722907,0.060562526355618845,0.9650015683388559,1.029983526937049,0.6717242020343475,-0.33536452331745165,0.13130334286983938,0.833767869042659
0.3230109149224153,-1.4115478038285205,1.5052125759619492,0.4174795811983744,2.8505758195427515,0.8393832589238011,0.06083844839080513,1.3814459231364322
-0.6000816685504378,-0.18395798792110907,0.18958820937046097,-0.2399487037818182,0.4435232889157174,0.7095458713459784,1.12267933305904,1.6196032942934997
-0.5977144982414411,-0.18395798792110907,-1.191914676356116,-1.500834661648793,-0.13018741686662486,0.4685344157253967,2.755554702799032,-0.4685369367270483
-0.6000816685504378,-0.18395798792110907,-0.020923743347231977,-0.1193975234984064,-0.18946279884155046,0.7568738713183734,0.6538829088455161,-0.6732374820045118
-0.5945311709636769,-0.18395798792110907,-0.4729408922398477,-1.3355345849913043,-1.0762334162400933,0.5942542452275615,1.424880952565686,-1.165855154068614
-0.5944120093383721,-0.18395798792110907,-0.14620427655745494,-0.9839690090183418,-0.29949987345121576,0.40898620988235,2.135265816438517,0.646097451015042
0.19160644476335992,0.1279326883389303,1.5506758027274496,0.5748792462318686,2.023527343391085,0.9344679411883532,-0.19628088373794697,0.9113827502389797
1.0699041900492077,0.29915134466529036,1.3356997605599237,0.8428517784636458,0.4803676324447703,0.9693935913001543,-0.13200113617864012,-1.142227662521732
-0.6000816685504378,-0.18395798792110907,-0.6057603225072417,-0.6773825981829594,-1.1883719879608259,0.5130382639345501,0.5237734866715705,0.48787256676813373
2.6572587221925352,-0.010461257256708337,0.5698581448741429,-0.43102791677242525,0.25282489146785375,-0.275694888147777,-0.08338232820140992,0.7896485252624144
5.150072448631127,1.2084170459647812,1.4792656944914693,1.8521416992555904,1.4163455925110577,-0.27615116804177303,-0.36316908781053026,-0.84905903084917
1.8887735653728637,-0.5688419083288738,1.6540445009950822,1.1458416105166962,2.1313784887058476,1.0361502835330254,-1.1021723051107226,-0.4676156159782905
-0.08535489760881929,-1.057656777532656,1.3319864962234989,0.22081909198762395,2.300230889611585,0.6472268690498751,1.2131923657778871,1.3192761326886648
-0.2826745623994175,-0.39516459186071196,-0.25283165797038637,0.26403834586128844,-0.7983837197445294,0.09381087310459062,0.5876937300752335,-0.20631535006039325
0.16040368731302343,-0.5403743702634133,0.5787863237738278,-0.15130619501238934,1.3291903045412863,0.7374966945297998,2.434050816488941,1.7129976296824019
-0.5897170530993076,-0.18395798792110907,-1.2750264195229761,-0.9505690731311968,-0.413520551569111,0.6235168731066216,1.3505498503767723,0.5296313320779287
-0.6000816685504378,-0.18395798792110907,-1.7576588454892346,1.3753537766538702,-1.0801256069508627,-1.0732206273809388,-1.038148820246368,-0.0325509865261766
-0.5954474339855104,-0.18395798792110907,0.7786488182501728,-0.009340019723211579,0.8800709203649654,0.6439777146434357,0.2590343857930951,1.0191934332594157
-0.5761378991373178,-0.18395798792110907,0.29349321129053463,-0.5139246716334943,-0.5749681834703981,0.8185378911859984,0.437861641288556,1.5149235221147737
-0.6000744198917392,-0.18395798792110907,-0.637223470117115,0.978381393553965,-0.384780368047621,0.3155555422335334,-0.3047356290126133,-0.6037329119441036
-0.5998410130816452,-0.18395798792110907,-0.5696696405248772,1.0724735963929641,-0.4001230919733428,0.20563624389926338,-0.4310236224385822,-0.5963984008533231
-0.4778133625109445,-0.18395798792110907,0.29474458647956364,0.6965872529224024,0.16357674905150257,0.2858899897706623,-0.32321014101464063,-0.23590376652282063
-0.593832358264443,-0.18395798792110907,0.3689230430929063,0.18495199077723284,-0.12084004281360276,0.6051092910927898,0.21948894061013832,-0.25304333126093076
-0.6000816685504378,-0.18395798792110907,0.2324261020659168,-0.2703606283330318,0.260800076328455,0.6582511800370696,1.1978431523032254,0.9120148182661311
-0.5654582086547564,-0.18395798792110907,-0.9237117735972862,1.1896639492471541,-0.9056937012983278,-0.609838957615452,0.04729373757898265,0.024541992444146878
0.3525472057379503,-1.1173614640687557,0.6337497866682834,-0.28317344024508995,0.27927144479852367,0.34456611226792627,2.30201156396805,0.243906916886886
-0.2689001174909903,-1.3150753213149209,1.574262948127189,0.7198663283946312,3.561533367021679,0.5876823428833929,2.078866804121039,0.3885395960152373
-0.5509376955497789,-0.18395798792110907,-2.08652024516607,-1.6341931712546558,-1.2441919661917553,0.7206805726301074,0.9153084225068673,1.2099114224547223
-0.6000816685504378,-0.18395798792110907,-0.2255670018110513,-0.6717793916043872,-0.6647402043187394,0.8458962864429379,1.9955550480703654,-0.5523547971982156
-0.5997665935190065,-0.18395798792110907,-0.7855088761901414,1.3294316061038494,-0.5427470006216236,0.17823001284698559,-0.42923179041840565,-0.7636061370519217
-0.6000816685504378,-0.18395798792110907,-0.7244826281961858,-0.8126709793305613,-0.4497160304412827,0.02319420015557563,-0.9564132925236358,-0.2809020510908112
-0.24109846090476794,-0.964195886130325,0.5626461376622693,-0.2673068259218139,-0.3463165221577457,0.9388117993727267,-0.045514204649488896,1.24445805229868
-0.6000816685504378,-0.18395798792110907,-2.403450165489551,-1.1484138016971053,-1.6273004241686535,-3.009149983427944,-1.4103814004739206,0.027162102774958233
-0.5998625174357843,-0.18395798792110907,-0.03919892876087942,-0.06606837438904009,-0.5481121008071065,0.6630715563365438,1.5215064766953683,2.199794669029402
-0.6000816685504378,-0.18395798792110907,-0.3771825981830449,0.05955420128104425,-0.9091707117035416,0.8933530750950898,-1.169428195163751,-1.0347357195549536
0.4322510405678716,-0.18395798792110907,-2.1787746886935913,0.21508430325847858,-1.6370471059414904,-5.314025789889515,-1.3231600713256586,-0.404824838452043
-0.3671981059048801,-0.18395798792110907,0.4211947724174818,-0.6705841870700249,0.8405938882690583,-0.08802402400595727,0.34929537560063056,2.1204317710496774
-0.5999557835110393,-0.18395798792110907,0.4304498411624736,-0.8128464221979921,0.8583219875932324,0.014565358611860339,-0.7146143224977926,-1.1438396862659874
2.2638648329867315,-0.9931711145021856,0.4136354447449893,0.2685724474664541,0.5317914861432951,-0.2231196693944277,0.04806107617459723,-0.6882799492454771
0.26204045322759195,-0.9591556629875112,0.8630374748752355,-0.293392987272936,0.7159360846285207,0.9071702605947277,-0.26396391684968473,0.9015384470566888
-0.5742579217504127,-0.18395798792110907,0.48077044672293034,1.5477592894423078,0.16155569520220048,-0.0009334390777468255,-0.46206510324094047,-0.17408704820594514
0.7374802188888251,2.352230845160238,1.0065319016531222,0.3007223529231544,0.16035104073676124,0.7960550673770004,0.7922697210870797,1.8285496189774326
-0.31972882978692,-0.18395798792110907,-0.6779008252413083,1.1737918523342707,-0.8450168780357941,-2.5150724517615304,-1.3176585873060873,1.2233094094380197
3.2635143065210106,0.7667200478488924,0.7882920686864456,1.4691773326021158,0.10088817942449904,-0.13670614495408234,-0.3301134742936558,-0.348219936554691
-0.1715170457172108,-1.3124338519631762,0.6405327509582042,-0.22323777065903128,0.5678805937602405,0.41999948183985103,0.5739537872718713,-0.023491292427265397
-0.6000816685504378,-0.18395798792110907,-1.060515173854242,-1.2624845610647908,-1.0584135717082865,0.02567798183660242,0.20859389819627341,-0.3827224753988004
0.2856147826690414,-0.7014744934818717,0.718240596369992,-0.06414398543690814,0.7830217760184462,0.32616037009237664,0.23720720538784873,1.535152978938407
-0.5995968238917371,-0.18395798792110907,-1.1806676226163528,0.032020636273617745,-0.6296935350030131,-0.14996769929248316,-0.6233352510495395,-0.44571557842622767
-0.5432953138728971,-0.14542598194664721,1.0361001096910372,0.4832596913057227,0.02314807718295702,0.5255620431217718,1.6127204953012222,1.7450047002835238
-0.25126751358475957,-1.3777568974957555,0.6969927564256619,-0.2070422009593224,0.7563717876621557,-0.14449969991765974,0.18428481656212384,1.899991358318261
-0.5972759543901776,-0.18395798792110907,-2.856560352302389,-0.913605453999363,-1.665658314316018,-3.1744999295296026,-1.4524715859684347,-0.45046146752953076
0.7107657704991546,-0.47405777620811,0.5844864654512009,0.32866162956151473,0.6412993637582093,0.2799804292081008,0.45069507381871926,-0.6997803579489775
-0.6000816685504378,-0.18395798792110907,-0.33317505275988435,0.13652975936632267,-1.0185216917169964,0.4040444042562478,0.9752089539163571,-0.8270263567033833
-0.35441905284948966,2.2438608722035993,0.2672960547822488,0.4909353167558115,-0.050672244303491557,0.16460049085213635,-0.03241471691556108,0.360372737385414
-0.5987266526177182,-0.18395798792110907,-1.9117976228546174,-1.5497722564827814,-0.33765391306024406,0.4051299088427706,1.5570341231344111,-0.7504331320601111
-0.6000816685504378,-0.18395798792110907,-0.25635593911499877,0.36616254247485547,-0.5096256510254956,0.660366994061648,-0.9235737710848824,-1.065183090924587
-0.4214167893535472,-0.18395798792110907,0.3611747322285917,-0.8841639478086262,0.3584635146739067,0.7869294694970798,-0.327769887558349,0.6132275135702484
-0.19431030198114463,-1.4171386528841101,0.5593414856324661,-0.6536100896460815,0.672934175062548,0.9594253474869668,1.4995554883158106,1.104329764642791
-0.09362280832864318,-1.3300205175176572,0.47686309154086953,-0.04031665100395799,0.4923556729087884,0.8953695378524271,-1.2333233505859142,-0.941355794624638
-0.22361463571832538,-0.18395798792110907,0.8246687792834548,0.5936022897405029,0.677165091739179,0.14006440752015614,0.7246238568996209,1.5602075317231094
-0.07922180748395831,-1.155806066313211,0.8461924325347546,-0.22055130175149662,1.49690320337541,-0.1059661269343819,-0.17242725383625576,2.060768223995514
0.6506787390832196,-0.9008326789346401,0.8440114643481611,0.3164573850958471,0.6097243862849353,0.011934389868254186,-0.1764196132850222,-0.9800137384584992
-0.5513204247290634,-0.18395798792110907,-0.636058925043243,-1.606242929437081,-0.8119819550845375,0.050927922422092535,1.1398456005338715,-0.5941109413256637
-0.5878497986185557,-0.18395798792110907,-0.5476965137362936,0.011784398033392488,-0.8424682892426034,-0.32066789511890204,-0.4059173412086739,0.30295718335777405
-0.6000816685504378,-0.18395798792110907,0.05212592176907764,-0.21359937812954982,-0.11583527525519947,0.12237620227468093,-1.0361998175744038,-0.3254946862251068
0.6327598131583952,-1.2778426387404196,0.7576972222281531,0.6633408295442593,0.34821863315491164,0.5326638188912262,0.7467051401348529,0.8608132464859877
-0.6000816685504378,-0.18395798792110907,-1.1154633137871899,1.0750778264563907,-1.597711929886733,0.09228748700689418,-0.1207442219793032,-0.7922843924349496
0.38609182359732763,-1.4102446679778478,1.089092018206043,0.06542057216076276,0.8486674665407447,0.801236051979794,1.090607006089129,1.3211152881098873
-0.46681903493674826,-1.3273291031773375,0.7318218479113223,0.47208617368622147,0.9187581458908161,0.6924206566148693,-1.084439428081959,-0.6305719175873332
-0.4993117818107292,0.39989229598680054,-0.7369453035481487,-0.601613209811268,-0.8524961069189024,-1.359565698275965,-1.4234293778970242,-0.21964680336379006
-0.6000816685504378,-0.18395798792110907,-0.42819784466476807,-1.2861145222718813,-0.34971641340292065,0.17368193261328319,1.9963263746834918,1.8488028041087223
-0.3901182287974112,-0.37988785690459037,0.13824096538960762,0.9202659437175013,-0.25065552269193175,-1.0774375367238376,-1.3998203474984625,-0.5212639482408306
-0.5989978732640231,-0.18395798792110907,-1.3031083002955546,0.6334497510057311,-0.9004575762598067,-0.32700613800122597,-1.0027896398326095,-0.9158839203988232
-0.44896136017792687,-0.18395798792110907,1.0679156854153717,0.7777076487507343,0.513096738037251,0.8194283729146036,-0.3457749860105175,0.2771429567439373
-0.6000816685504378,-0.18395798792110907,-1.0028906233129027,-0.4731013094181821,-1.2901167584052466,-0.4804983263738348,-0.8623455786122932,-0.6296571599068843
-0.6000816685504378,-0.18395798792110907,-1.5684509169080418,2.776922983841945,-1.105617810676048,-0.7507264139164205,-1.1940010288524092,-1.344631595562599
-0.6000816685504378,-0.18395798792110907,-0.4276360027431632,-0.9761508362384552,-0.30533699608176584,1.0846594596826198,-0.11349818045297372,-0.5090137100394297
1.088395760011219,-1.340852355757283,0.5442177226336292,-0.32014254196653097,-0.23663180233101797,0.13497173515491012,1.7171001643580373,0.6926891439383057
2.3296345712003896,-1.0600500670203976,1.1169593775176452,1.3914506597406493,0.385318267696508,-0.2839815197709952,0.29502030093532156,0.6213328357059045
-0.25335941607967805,0.1760411685312059,0.6391230385003592,-0.5727693058877175,0.1030169341697185,0.791985345096681,-0.4775556654703621,-0.13495015328971993
-0.5996854085415826,-0.18395798792110907,-2.1585279489004847,-0.9375972661205295,-1.3758646217043031,-3.657052714196052,-1.4705449274111613,-0.7690334990343917
-0.6000816685504378,-0.18395798792110907,-1.1791659723895178,0.5564138844347732,-1.217135772604569,0.5360123245649068,-0.16116168387833665,1.181216356952313
-0.6000816685504378,-0.18395798792110907,-1.451260907368929,-1.895230227633308,-0.6717061918953796,0.09222861218186243,0.5803555273302102,-0.3135991688049202
-0.17640433303374403,3.368677487012304,-2.2913269485525474,-1.50147064204323,-2.067984650908062,-5.964209920127603,-1.4188781752565864,-0.9814017790610414
-0.6000816685504378,-0.18395798792110907,-0.2017653349503354,-0.9468080166606483,0.19828967855395602,-0.14758326887869744,-0.3024159690177565,0.27089872979111373
-0.6000816685504378,-0.18395798792110907,-0.4243773195978549,0.4760226730241906,-0.32671761838227725,-0.9478246094164486,-0.6593852388055299,-0.35623233635894375
0.9647686777973062,-0.7930351137343862,0.25338280574177885,-0.131119300078629,0.09572917354601775,-1.4214578580905881,-1.4159894344784019,0.561090184307609
0.22461659485469596,1.925996292943904,0.7770858761773541,1.234999482709203,0.8462435315622718,-0.27909490929336034,-0.9764394565057082,-1.0313412198063163
0.6155870158356106,4.1566401766234735,0.8170992363032873,1.3627109250196254,0.005687235637539678,-0.01465127331014367,-1.265255060972281,-0.9412576093998669
-0.5997801243485772,-0.18395798792110907,-0.2995156140019287,-0.487191564708721,-1.071268039287141,-0.17449642327133438,1.0704669815665688,1.1463039813564797
2.5568338716068784,3.391425871667722,1.192271733281863,1.466255112341471,1.6424802439969144,0.16750007598494984,1.6087972404129705,-0.4424670345624229
-0.6000816685504378,-0.18395798792110907,-0.8898275980706696,-0.6238396280789118,-1.01446894689287,0.5335690193260892,-0.5392579909000765,-0.18013221020680328
-0.5963684223211164,-0.18395798792110907,-2.7557352656434766,0.7152719183037862,-1.6000802692638407,-3.086011067506888,-1.453029854623812,-1.2076378927582727
-0.02584365131550742,2.1318811930304347,0.45977798947024834,0.3976326068202613,-0.42299690076909513,-0.06991265595556637,0.13567051418627457,-0.5676103143787143
0.8146873740410019,1.7350788105603085,0.8669448300573058,1.0381471028622,0.3727518335321962,0.7485578022826391,1.0544554746134152,0.47621535896414013
-0.5596207694212203,-0.18395798792110907,0.5674064710344126,0.7092958956319234,-0.3063581601319395,0.9012680593852952,-0.8560058124970633,-0.7892507811487263
1.0792155753914354,0.33882193559056617,1.3335341153348286,0.7562323452592787,0.9039180261460394,0.8988946680012029,-1.331942393564162,-0.7890341886320006
0.3118595179750444,-0.5941608017624802,1.6853135577593101,1.168232506472546,1.312737330639139,0.9069973157961969,0.31952503150413597,0.4992624506857914
4.503823598043068,-0.2709697954817789,1.0347465814253527,0.783223133895581,1.1993841321477896,0.4656017135035029,1.6321633495799188,-0.12261907172381373
0.6632761830354662,0.20701228708030558,0.11993002639912126,0.7563474796410302,-0.523981781558992,-0.16066451906543852,-0.9417211512217092,-1.0954465868460344
